work_id,tenant,order_id,sender,flow,hub,zone,start_date,start_time,end_date,end_time,start,end,items,references,fee,reviewed,scheduled_time,auto_publish_time,status_code,estimation,distance,channel
999885,635,5430303,QdB,xcGc4xSqB44,QdB,57,2024-02-05 02:08:03.058661,2024-02-05 02:08:03.058661,2024-02-05 02:46:45.679296,2024-02-05 02:46:45.679296,Moil Crescent,Surcingle Drive,L,QdB,0.5,ywVfG,2024-02-05 02:08:03.058661,2024-02-05 02:08:03.058661,yVb98r,jq7sS,9.659999999999998,5
999884,88,5430303,uJKcZjjOiOn,VKQdUxwxj5,0i4qJmB,84,2023-09-16 05:36:42.853042,2023-09-16 05:36:42.853042,2023-09-16 06:24:03.270850,2023-09-16 06:24:03.270850,Moil Crescent,Surcingle Drive,L,80fJt6kWF,1.9,7qagoCJVkRDjcvc,2023-09-16 05:36:42.853042,2023-09-16 05:36:42.853042,IUF,IhRwN,9.659999999999998,7
999883,88,5430303,uJKcZjjOiOn,VKQdUxwxj5,0i4qJmB,84,2023-09-16 05:36:42.853042,2023-09-16 05:36:42.853042,2023-09-16 06:24:03.270850,2023-09-16 06:24:03.270850,Moil Crescent,Surcingle Drive,0i4qJmB,80fJt6kWF,1.9,7qagoCJVkRDjcvc,2023-09-16 05:36:42.853042,2023-09-16 05:36:42.853042,IUF,IhRwN,9.659999999999998,7
999881,88,5430303,uJKcZjjOiOn,VKQdUxwxj5,0i4qJmB,84,2023-09-16 05:36:42.853042,2023-09-16 05:36:42.853042,2023-09-16 06:24:03.270850,2023-09-16 06:24:03.270850,Moil Crescent,Surcingle Drive,0i4qJmB,VKQdUxwxj5,1.9,7qagoCJVkRDjcvc,2023-09-16 05:36:42.853042,2023-09-16 05:36:42.853042,IUF,IhRwN,9.659999999999998,7
999880,88,5430303,uJKcZjjOiOn,VKQdUxwxj5,0i4qJmB,84,2023-09-16 05:36:42.853042,2023-09-16 05:36:42.853042,2023-09-16 06:24:03.270850,2023-09-16 06:24:03.270850,Moil Crescent,Surcingle Drive,0i4qJmB,VKQdUxwxj5,1.9,7qagoCJVkRDjcvc,2023-09-16 05:36:42.853042,2023-09-16 05:36:42.853042,IUF,IhRwN,9.659999999999998,8
999878,88,5430303,0i4qJmB,VKQdUxwxj5,0i4qJmB,84,2023-09-16 05:36:42.853042,2023-09-16 05:36:42.853042,2023-09-16 06:24:03.270850,2023-09-16 06:24:03.270850,Moil Crescent,Surcingle Drive,0i4qJmB,VKQdUxwxj5,1.9,7qagoCJVkRDjcvc,2023-09-16 05:36:42.853042,2023-09-16 05:36:42.853042,IUF,IhRwN,9.659999999999998,8
999877,1,5430303,cjJxNTt,m,ekdMHO,59,2024-04-07 14:34:18.436632,2024-04-07 14:34:18.436632,2024-04-07 14:48:42.361883,2024-04-07 14:48:42.361883,Moil Crescent,Surcingle Drive,ZF7r3S,aObY,0.01,K0,2024-04-07 14:34:18.436632,2024-04-07 14:34:18.436632,zFv,WTmPS,9.659999999999998,1
999875,1,5430303,cjJxNTt,m,ekdMHO,59,2024-04-07 14:34:18.436632,2024-04-07 14:34:18.436632,2024-04-07 14:48:42.361883,2024-04-07 14:48:42.361883,Moil Crescent,Surcingle Drive,ZF7r3S,aObY,0.01,K0,2024-04-07 14:34:18.436632,2024-04-07 14:34:18.436632,zFv,m,9.659999999999998,1
999874,1,5430303,cjJxNTt,m,ekdMHO,59,2024-04-07 14:34:18.436632,2024-04-07 14:34:18.436632,2024-04-07 14:48:42.361883,2024-04-07 14:48:42.361883,Moil Crescent,Surcingle Drive,ZF7r3S,ekdMHO,0.01,K0,2024-04-07 14:34:18.436632,2024-04-07 14:34:18.436632,zFv,m,9.659999999999998,1
999872,1,5430303,cjJxNTt,m,ekdMHO,1,2024-04-07 14:34:18.436632,2024-04-07 14:34:18.436632,2024-04-07 14:48:42.361883,2024-04-07 14:48:42.361883,Moil Crescent,Surcingle Drive,ZF7r3S,ekdMHO,0.01,K0,2024-04-07 14:34:18.436632,2024-04-07 14:34:18.436632,zFv,m,9.659999999999998,1
999871,1,5430303,cjJxNTt,m,K0,1,2024-04-07 14:34:18.436632,2024-04-07 14:34:18.436632,2024-04-07 14:48:42.361883,2024-04-07 14:48:42.361883,Moil Crescent,Surcingle Drive,ZF7r3S,ekdMHO,0.01,K0,2024-04-07 14:34:18.436632,2024-04-07 14:34:18.436632,zFv,m,9.659999999999998,1
999870,981,5430303,uGwE67Fo1,VlE1Djt7J,f,56,2021-05-03 12:22:14.815365,2021-05-03 12:22:14.815365,2021-05-03 12:51:21.934030,2021-05-03 12:51:21.934030,Moil Crescent,Surcingle Drive,rXc,w,0.5,a,2021-05-03 12:22:14.815365,2021-05-03 12:22:14.815365,7,zluZTk8LEtvG,9.659999999999998,1
999869,981,5430303,uGwE67Fo1,VlE1Djt7J,f,56,2021-05-03 12:22:14.815365,2021-05-03 12:22:14.815365,2021-05-03 12:51:21.934030,2021-05-03 12:51:21.934030,Moil Crescent,Surcingle Drive,VlE1Djt7J,w,0.5,a,2021-05-03 12:22:14.815365,2021-05-03 12:22:14.815365,7,zluZTk8LEtvG,9.659999999999998,1
999867,981,5430303,uGwE67Fo1,VlE1Djt7J,f,56,2021-05-03 12:22:14.815365,2021-05-03 12:22:14.815365,2021-05-03 12:51:21.934030,2021-05-03 12:51:21.934030,Moil Crescent,Surcingle Drive,VlE1Djt7J,w,0.5,zluZTk8LEtvG,2021-05-03 12:22:14.815365,2021-05-03 12:22:14.815365,7,zluZTk8LEtvG,9.659999999999998,1
999866,981,5430303,uGwE67Fo1,VlE1Djt7J,f,1,2021-05-03 12:22:14.815365,2021-05-03 12:22:14.815365,2021-05-03 12:51:21.934030,2021-05-03 12:51:21.934030,Moil Crescent,Surcingle Drive,VlE1Djt7J,w,0.5,zluZTk8LEtvG,2021-05-03 12:22:14.815365,2021-05-03 12:22:14.815365,7,zluZTk8LEtvG,9.659999999999998,1
999865,981,5430303,VlE1Djt7J,VlE1Djt7J,f,1,2021-05-03 12:22:14.815365,2021-05-03 12:22:14.815365,2021-05-03 12:51:21.934030,2021-05-03 12:51:21.934030,Moil Crescent,Surcingle Drive,VlE1Djt7J,w,0.5,zluZTk8LEtvG,2021-05-03 12:22:14.815365,2021-05-03 12:22:14.815365,7,zluZTk8LEtvG,9.659999999999998,1
999864,981,5430303,VlE1Djt7J,VlE1Djt7J,f,1,2021-05-03 12:22:14.815365,2021-05-03 12:22:14.815365,2021-05-03 12:51:21.934030,2021-05-03 12:51:21.934030,Moil Crescent,Surcingle Drive,f,w,0.5,zluZTk8LEtvG,2021-05-03 12:22:14.815365,2021-05-03 12:22:14.815365,7,zluZTk8LEtvG,9.659999999999998,1
999863,129,5430303,ukHl,B5bWSAduG7VZuoa0ZO5,oD,48,2022-04-06 15:43:39.393871,2022-04-06 15:43:39.393871,2022-04-06 16:34:14.441426,2022-04-06 16:34:14.441426,Moil Crescent,Surcingle Drive,Rrb2dMa9V,FMmcS,1.01,AJIgAz,2022-04-06 15:43:39.393871,2022-04-06 15:43:39.393871,E2e,WFwhBs,9.659999999999998,3
999861,129,5430303,ukHl,B5bWSAduG7VZuoa0ZO5,oD,48,2022-04-06 15:43:39.393871,2022-04-06 15:43:39.393871,2022-04-06 16:34:14.441426,2022-04-06 16:34:14.441426,Moil Crescent,Surcingle Drive,WFwhBs,FMmcS,1.01,AJIgAz,2022-04-06 15:43:39.393871,2022-04-06 15:43:39.393871,E2e,WFwhBs,9.659999999999998,3
999859,129,5430303,ukHl,B5bWSAduG7VZuoa0ZO5,oD,3,2022-04-06 15:43:39.393871,2022-04-06 15:43:39.393871,2022-04-06 16:34:14.441426,2022-04-06 16:34:14.441426,Moil Crescent,Surcingle Drive,WFwhBs,FMmcS,1.01,AJIgAz,2022-04-06 15:43:39.393871,2022-04-06 15:43:39.393871,E2e,WFwhBs,9.659999999999998,3
999858,129,5430303,ukHl,B5bWSAduG7VZuoa0ZO5,oD,3,2022-04-06 15:43:39.393871,2022-04-06 15:43:39.393871,2022-04-06 16:34:14.441426,2022-04-06 16:34:14.441426,Moil Crescent,Surcingle Drive,WFwhBs,ukHl,1.01,AJIgAz,2022-04-06 15:43:39.393871,2022-04-06 15:43:39.393871,E2e,WFwhBs,9.659999999999998,3
999857,129,5430303,ukHl,B5bWSAduG7VZuoa0ZO5,oD,3,2022-04-06 15:43:39.393871,2022-04-06 15:43:39.393871,2022-04-06 16:34:14.441426,2022-04-06 16:34:14.441426,Moil Crescent,Surcingle Drive,WFwhBs,ukHl,1.01,AJIgAz,2022-04-06 15:43:39.393871,2022-04-06 15:43:39.393871,B5bWSAduG7VZuoa0ZO5,WFwhBs,9.659999999999998,3
999856,714,5430303,c410IZW,nZcbG3dHJOZz,48xHC,100,2020-11-06 09:24:52.219066,2020-11-06 09:24:52.219066,2020-11-06 09:35:12.850674,2020-11-06 09:35:12.850674,Moil Crescent,Surcingle Drive,RYKhdGnADx3G,C2k4E,10000.0,Yx2nH1sHyS2p5jG,2020-11-06 09:24:52.219066,2020-11-06 09:24:52.219066,ALb54tBSPx4,6yPH,9.659999999999998,1
999855,714,5430303,c410IZW,nZcbG3dHJOZz,ALb54tBSPx4,100,2020-11-06 09:24:52.219066,2020-11-06 09:24:52.219066,2020-11-06 09:35:12.850674,2020-11-06 09:35:12.850674,Moil Crescent,Surcingle Drive,RYKhdGnADx3G,C2k4E,10000.0,Yx2nH1sHyS2p5jG,2020-11-06 09:24:52.219066,2020-11-06 09:24:52.219066,ALb54tBSPx4,6yPH,9.659999999999998,1
999854,714,5430303,c410IZW,nZcbG3dHJOZz,ALb54tBSPx4,100,2020-11-06 09:24:52.219066,2020-11-06 09:24:52.219066,2020-11-06 09:35:12.850674,2020-11-06 09:35:12.850674,Moil Crescent,Surcingle Drive,nZcbG3dHJOZz,C2k4E,10000.0,Yx2nH1sHyS2p5jG,2020-11-06 09:24:52.219066,2020-11-06 09:24:52.219066,ALb54tBSPx4,6yPH,9.659999999999998,1
999853,714,5430303,c410IZW,ALb54tBSPx4,ALb54tBSPx4,100,2020-11-06 09:24:52.219066,2020-11-06 09:24:52.219066,2020-11-06 09:35:12.850674,2020-11-06 09:35:12.850674,Moil Crescent,Surcingle Drive,nZcbG3dHJOZz,C2k4E,10000.0,Yx2nH1sHyS2p5jG,2020-11-06 09:24:52.219066,2020-11-06 09:24:52.219066,ALb54tBSPx4,6yPH,9.659999999999998,1
999852,714,5430303,c410IZW,ALb54tBSPx4,nZcbG3dHJOZz,100,2020-11-06 09:24:52.219066,2020-11-06 09:24:52.219066,2020-11-06 09:35:12.850674,2020-11-06 09:35:12.850674,Moil Crescent,Surcingle Drive,nZcbG3dHJOZz,C2k4E,10000.0,Yx2nH1sHyS2p5jG,2020-11-06 09:24:52.219066,2020-11-06 09:24:52.219066,ALb54tBSPx4,6yPH,9.659999999999998,1
999851,714,5430303,c410IZW,ALb54tBSPx4,nZcbG3dHJOZz,1,2020-11-06 09:24:52.219066,2020-11-06 09:24:52.219066,2020-11-06 09:35:12.850674,2020-11-06 09:35:12.850674,Moil Crescent,Surcingle Drive,nZcbG3dHJOZz,C2k4E,10000.0,Yx2nH1sHyS2p5jG,2020-11-06 09:24:52.219066,2020-11-06 09:24:52.219066,ALb54tBSPx4,6yPH,9.659999999999998,1
999850,1,5430303,0,0,0,1,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,2020-01-01 00:02:00.000000,Moil Crescent,Surcingle Drive,0,0,0.01,0,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,0,0,9.659999999999998,1
999849,1,5430303,0,0,0,1,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,2020-01-01 00:02:00.000000,Moil Crescent,Surcingle Drive,0,0,10000.0,0,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,0,0,9.659999999999998,1
999848,225,5430303,rtnD6tiyv,w,BbZPN4,58,2022-05-19 01:54:50.300553,2022-05-19 01:54:50.300553,2022-05-19 02:09:19.343672,2022-05-19 02:09:19.343672,Moil Crescent,Surcingle Drive,w3,9f,10000.0,VfS,2022-05-19 01:54:50.300553,2022-05-19 01:54:50.300553,5DN,RIqtJfT,9.659999999999998,7
999847,1,5430303,0,0,0,1,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,2020-01-01 00:02:00.000000,Moil Crescent,Surcingle Drive,0,0,1.0,0,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,0,0,9.659999999999998,1
999846,103,5430303,U,n,GTVBm,53,2024-11-04 13:23:17.542081,2024-11-04 13:23:17.542081,2024-11-04 14:22:37.593259,2024-11-04 14:22:37.593259,Moil Crescent,Surcingle Drive,G,Dx7UsqlP9VB4Q,1.0,T,2024-11-04 13:23:17.542081,2024-11-04 13:23:17.542081,RgFtWrG,7yP14NqUx1uitn,9.659999999999998,6
999845,1,5430303,0,0,0,1,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,2020-01-01 00:02:00.000000,Moil Crescent,Surcingle Drive,0,0,9999.0,0,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,0,0,9.659999999999998,1
999844,591,5430303,Ew,xJ,B,83,2022-08-15 21:09:02.704404,2022-08-15 21:09:02.704404,2022-08-15 21:16:44.153392,2022-08-15 21:16:44.153392,Moil Crescent,Surcingle Drive,vCvK3lO3d0c,Cqbsrc,9999.0,eJ1w54c0Q,2022-08-15 21:09:02.704404,2022-08-15 21:09:02.704404,BSN,v,9.659999999999998,2
999843,1,5430303,0,0,0,1,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-01-01 00:02:00.000000,2021-01-01 00:02:00.000000,Moil Crescent,Surcingle Drive,0,0,9999.0,0,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,0,0,9.659999999999998,1
999842,893,5430303,VZ,BnVX,JI8,66,2021-11-08 09:06:47.942823,2021-11-08 09:06:47.942823,2021-11-08 09:48:40.621328,2021-11-08 09:48:40.621328,Moil Crescent,Surcingle Drive,LtQueWS,9Zb,9999.0,7zwx2o,2021-11-08 09:06:47.942823,2021-11-08 09:06:47.942823,aOmJezz913ivlY9Zst6HxtopojBMe,tv,9.659999999999998,10
999841,1,5430303,0,0,0,1,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,2020-01-01 00:02:00.000000,Moil Crescent,Surcingle Drive,0,0,103.23,0,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,0,0,9.659999999999998,1
999840,9,5430303,fjN60eYzoCJsc5Ok,XcCHCP,8JeFY9eztF4dZ5FzIBvVlMSFAinv,22,2024-10-18 17:01:08.465862,2024-10-18 17:01:08.465862,2024-10-18 17:17:24.286860,2024-10-18 17:17:24.286860,Moil Crescent,Surcingle Drive,HQJcswUd6UGUz,6bBB,103.23,zq,2024-10-18 17:01:08.465862,2024-10-18 17:01:08.465862,M,emjbGUz,9.659999999999998,5
999838,9,5430303,fjN60eYzoCJsc5Ok,XcCHCP,8JeFY9eztF4dZ5FzIBvVlMSFAinv,22,2024-10-18 17:01:08.465862,2024-10-18 17:01:08.465862,2024-10-18 17:17:24.286860,2024-10-18 17:17:24.286860,Moil Crescent,Surcingle Drive,HQJcswUd6UGUz,6bBB,103.23,fjN60eYzoCJsc5Ok,2024-10-18 17:01:08.465862,2024-10-18 17:01:08.465862,M,emjbGUz,9.659999999999998,5
999837,9,5430303,fjN60eYzoCJsc5Ok,XcCHCP,8JeFY9eztF4dZ5FzIBvVlMSFAinv,22,2024-10-18 17:01:08.465862,2024-10-18 17:01:08.465862,2024-10-18 17:17:24.286860,2024-10-18 17:17:24.286860,Moil Crescent,Surcingle Drive,HQJcswUd6UGUz,6bBB,103.23,fjN60eYzoCJsc5Ok,2024-10-18 17:01:08.465862,2024-10-18 17:01:08.465862,M,fjN60eYzoCJsc5Ok,9.659999999999998,5
999835,9,5430303,fjN60eYzoCJsc5Ok,XcCHCP,8JeFY9eztF4dZ5FzIBvVlMSFAinv,22,2024-10-18 17:01:08.465862,2024-10-18 17:01:08.465862,2024-10-18 17:17:24.286860,2024-10-18 17:17:24.286860,Moil Crescent,Surcingle Drive,HQJcswUd6UGUz,fjN60eYzoCJsc5Ok,103.23,fjN60eYzoCJsc5Ok,2024-10-18 17:01:08.465862,2024-10-18 17:01:08.465862,M,fjN60eYzoCJsc5Ok,9.659999999999998,5
999834,9,5430303,fjN60eYzoCJsc5Ok,XcCHCP,8JeFY9eztF4dZ5FzIBvVlMSFAinv,5,2024-10-18 17:01:08.465862,2024-10-18 17:01:08.465862,2024-10-18 17:17:24.286860,2024-10-18 17:17:24.286860,Moil Crescent,Surcingle Drive,HQJcswUd6UGUz,fjN60eYzoCJsc5Ok,103.23,fjN60eYzoCJsc5Ok,2024-10-18 17:01:08.465862,2024-10-18 17:01:08.465862,M,fjN60eYzoCJsc5Ok,9.659999999999998,5
999833,540,5430303,Vw67mX5OGHeMV,ELqDjeuVI5,k,32,2024-09-26 03:09:32.233277,2024-09-26 03:09:32.233277,2024-09-26 03:44:43.014582,2024-09-26 03:44:43.014582,Moil Crescent,Surcingle Drive,Q2uROYc9E,w,9999.0,dIZll0jCn,2024-09-26 03:09:32.233277,2024-09-26 03:09:32.233277,SMlD,NQ,9.659999999999998,3
999832,540,5430303,Vw67mX5OGHeMV,ELqDjeuVI5,k,32,2024-09-26 03:09:32.233277,2024-09-26 03:09:32.233277,2024-09-26 03:44:43.014582,2024-09-26 03:44:43.014582,Moil Crescent,Surcingle Drive,Q2uROYc9E,Vw67mX5OGHeMV,9999.0,dIZll0jCn,2024-09-26 03:09:32.233277,2024-09-26 03:09:32.233277,SMlD,NQ,9.659999999999998,3
999831,540,5430303,Vw67mX5OGHeMV,ELqDjeuVI5,k,32,2024-09-26 03:09:32.233277,2024-09-26 03:09:32.233277,2024-09-26 03:44:43.014582,2024-09-26 03:44:43.014582,Moil Crescent,Surcingle Drive,Q2uROYc9E,NQ,9999.0,dIZll0jCn,2024-09-26 03:09:32.233277,2024-09-26 03:09:32.233277,SMlD,NQ,9.659999999999998,3
999830,540,5430303,Vw67mX5OGHeMV,NQ,k,32,2024-09-26 03:09:32.233277,2024-09-26 03:09:32.233277,2024-09-26 03:44:43.014582,2024-09-26 03:44:43.014582,Moil Crescent,Surcingle Drive,Q2uROYc9E,NQ,9999.0,dIZll0jCn,2024-09-26 03:09:32.233277,2024-09-26 03:09:32.233277,SMlD,NQ,9.659999999999998,3
999829,540,5430303,Vw67mX5OGHeMV,NQ,k,32,2024-09-26 03:09:32.233277,2024-09-26 03:09:32.233277,2024-09-26 03:44:43.014582,2024-09-26 03:44:43.014582,Moil Crescent,Surcingle Drive,Q2uROYc9E,NQ,9999.0,NQ,2024-09-26 03:09:32.233277,2024-09-26 03:09:32.233277,SMlD,NQ,9.659999999999998,3
999827,540,5430303,NQ,NQ,k,32,2024-09-26 03:09:32.233277,2024-09-26 03:09:32.233277,2024-09-26 03:44:43.014582,2024-09-26 03:44:43.014582,Moil Crescent,Surcingle Drive,Q2uROYc9E,NQ,9999.0,NQ,2024-09-26 03:09:32.233277,2024-09-26 03:09:32.233277,SMlD,NQ,9.659999999999998,3
999826,686,5430303,je,yU,y4dLROeWJJeVk,90,2023-07-31 21:40:15.055778,2023-07-31 21:40:15.055778,2023-07-31 22:24:34.131385,2023-07-31 22:24:34.131385,Moil Crescent,Surcingle Drive,N,KG8sLeH0py3A1CCFepDhiB,1.1,mDz5gS,2023-07-31 21:40:15.055778,2023-07-31 21:40:15.055778,QtdPReNhsQ2,LxxQ,9.659999999999998,6
999825,686,5430303,je,yU,y4dLROeWJJeVk,90,2023-07-31 21:40:15.055778,2023-07-31 21:40:15.055778,2023-07-31 22:24:34.131385,2023-07-31 22:24:34.131385,Moil Crescent,Surcingle Drive,N,LxxQ,1.1,mDz5gS,2023-07-31 21:40:15.055778,2023-07-31 21:40:15.055778,QtdPReNhsQ2,LxxQ,9.659999999999998,6
999823,686,5430303,je,yU,y4dLROeWJJeVk,90,2023-07-31 21:40:15.055778,2023-07-31 21:40:15.055778,2023-07-31 22:24:34.131385,2023-07-31 22:24:34.131385,Moil Crescent,Surcingle Drive,N,LxxQ,1.1,mDz5gS,2023-07-31 21:40:15.055778,2023-07-31 21:40:15.055778,je,LxxQ,9.659999999999998,6
999822,686,5430303,y4dLROeWJJeVk,yU,y4dLROeWJJeVk,90,2023-07-31 21:40:15.055778,2023-07-31 21:40:15.055778,2023-07-31 22:24:34.131385,2023-07-31 22:24:34.131385,Moil Crescent,Surcingle Drive,N,LxxQ,1.1,mDz5gS,2023-07-31 21:40:15.055778,2023-07-31 21:40:15.055778,je,LxxQ,9.659999999999998,6
999821,686,5430303,y4dLROeWJJeVk,LxxQ,y4dLROeWJJeVk,90,2023-07-31 21:40:15.055778,2023-07-31 21:40:15.055778,2023-07-31 22:24:34.131385,2023-07-31 22:24:34.131385,Moil Crescent,Surcingle Drive,N,LxxQ,1.1,mDz5gS,2023-07-31 21:40:15.055778,2023-07-31 21:40:15.055778,je,LxxQ,9.659999999999998,6
999820,686,5430303,y4dLROeWJJeVk,N,y4dLROeWJJeVk,90,2023-07-31 21:40:15.055778,2023-07-31 21:40:15.055778,2023-07-31 22:24:34.131385,2023-07-31 22:24:34.131385,Moil Crescent,Surcingle Drive,N,LxxQ,1.1,mDz5gS,2023-07-31 21:40:15.055778,2023-07-31 21:40:15.055778,je,LxxQ,9.659999999999998,6
999819,1,5430303,XBG,jV,fJ,96,2021-04-02 06:02:57.286011,2021-04-02 06:02:57.286011,2021-04-02 06:21:18.715223,2021-04-02 06:21:18.715223,Moil Crescent,Surcingle Drive,4piVO,fQmiS,1.1,xLrP,2021-04-02 06:02:57.286011,2021-04-02 06:02:57.286011,rgY2,v,9.659999999999998,7
999818,1,5430303,XBG,jV,fJ,96,2021-04-02 06:02:57.286011,2021-04-02 06:02:57.286011,2021-04-02 06:21:18.715223,2021-04-02 06:21:18.715223,Moil Crescent,Surcingle Drive,4piVO,fQmiS,1.1,xLrP,2021-04-02 06:02:57.286011,2021-04-02 06:02:57.286011,rgY2,jV,9.659999999999998,7
999817,1,5430303,XBG,jV,fJ,96,2021-04-02 06:02:57.286011,2021-04-02 06:02:57.286011,2021-04-02 06:21:18.715223,2021-04-02 06:21:18.715223,Moil Crescent,Surcingle Drive,4piVO,fQmiS,1.1,xLrP,2021-04-02 06:02:57.286011,2021-04-02 06:02:57.286011,fQmiS,jV,9.659999999999998,7
999815,1,5430303,jV,jV,fJ,96,2021-04-02 06:02:57.286011,2021-04-02 06:02:57.286011,2021-04-02 06:21:18.715223,2021-04-02 06:21:18.715223,Moil Crescent,Surcingle Drive,4piVO,fQmiS,1.1,xLrP,2021-04-02 06:02:57.286011,2021-04-02 06:02:57.286011,fQmiS,jV,9.659999999999998,7
999813,1,5430303,jV,jV,fQmiS,96,2021-04-02 06:02:57.286011,2021-04-02 06:02:57.286011,2021-04-02 06:21:18.715223,2021-04-02 06:21:18.715223,Moil Crescent,Surcingle Drive,4piVO,fQmiS,1.1,xLrP,2021-04-02 06:02:57.286011,2021-04-02 06:02:57.286011,fQmiS,jV,9.659999999999998,7
999812,891,5430303,zdFCk,AD,Ldvk,22,2021-11-14 00:40:36.160051,2021-11-14 00:40:36.160051,2021-11-14 01:38:36.731121,2021-11-14 01:38:36.731121,Moil Crescent,Surcingle Drive,cE,WeQgYy0a,0.01,a3tWh8kvD6FxgBZyUVnMBG6f,2021-11-14 00:40:36.160051,2021-11-14 00:40:36.160051,wNtOYGp7gEq,hktdZ,9.659999999999998,2
999807,891,5430303,zdFCk,AD,Ldvk,2,2021-11-14 00:40:36.160051,2021-11-14 00:40:36.160051,2021-11-14 01:38:36.731121,2021-11-14 01:38:36.731121,Moil Crescent,Surcingle Drive,cE,WeQgYy0a,0.01,a3tWh8kvD6FxgBZyUVnMBG6f,2021-11-14 00:40:36.160051,2021-11-14 00:40:36.160051,wNtOYGp7gEq,hktdZ,9.659999999999998,2
999806,891,5430303,zdFCk,AD,Ldvk,2,2021-11-14 00:40:36.160051,2021-11-14 00:40:36.160051,2021-11-14 01:38:36.731121,2021-11-14 01:38:36.731121,Moil Crescent,Surcingle Drive,cE,WeQgYy0a,0.01,a3tWh8kvD6FxgBZyUVnMBG6f,2021-11-14 00:40:36.160051,2021-11-14 00:40:36.160051,AD,hktdZ,9.659999999999998,2
999805,551,5430303,kv,PwODi,oKh,76,2023-11-30 14:04:50.523419,2023-11-30 14:04:50.523419,2023-11-30 14:48:50.766445,2023-11-30 14:48:50.766445,Moil Crescent,Surcingle Drive,l9CZ4K,KRA8Mn6,1.5,8i04mcV,2023-11-30 14:04:50.523419,2023-11-30 14:04:50.523419,7aVPaTGFuIuL,T,9.659999999999998,4
999804,551,5430303,kv,PwODi,oKh,4,2023-11-30 14:04:50.523419,2023-11-30 14:04:50.523419,2023-11-30 14:48:50.766445,2023-11-30 14:48:50.766445,Moil Crescent,Surcingle Drive,l9CZ4K,KRA8Mn6,1.5,8i04mcV,2023-11-30 14:04:50.523419,2023-11-30 14:04:50.523419,7aVPaTGFuIuL,T,9.659999999999998,4
999803,551,5430303,kv,PwODi,PwODi,4,2023-11-30 14:04:50.523419,2023-11-30 14:04:50.523419,2023-11-30 14:48:50.766445,2023-11-30 14:48:50.766445,Moil Crescent,Surcingle Drive,l9CZ4K,KRA8Mn6,1.5,8i04mcV,2023-11-30 14:04:50.523419,2023-11-30 14:04:50.523419,7aVPaTGFuIuL,T,9.659999999999998,4
999802,551,5430303,kv,PwODi,KRA8Mn6,4,2023-11-30 14:04:50.523419,2023-11-30 14:04:50.523419,2023-11-30 14:48:50.766445,2023-11-30 14:48:50.766445,Moil Crescent,Surcingle Drive,l9CZ4K,KRA8Mn6,1.5,8i04mcV,2023-11-30 14:04:50.523419,2023-11-30 14:04:50.523419,7aVPaTGFuIuL,T,9.659999999999998,4
999800,551,5430303,kv,PwODi,KRA8Mn6,4,2023-11-30 14:04:50.523419,2023-11-30 14:04:50.523419,2023-11-30 14:48:50.766445,2023-11-30 14:48:50.766445,Moil Crescent,Surcingle Drive,l9CZ4K,KRA8Mn6,1.5,KRA8Mn6,2023-11-30 14:04:50.523419,2023-11-30 14:04:50.523419,7aVPaTGFuIuL,T,9.659999999999998,4
999799,551,5430303,kv,KRA8Mn6,KRA8Mn6,4,2023-11-30 14:04:50.523419,2023-11-30 14:04:50.523419,2023-11-30 14:48:50.766445,2023-11-30 14:48:50.766445,Moil Crescent,Surcingle Drive,l9CZ4K,KRA8Mn6,1.5,KRA8Mn6,2023-11-30 14:04:50.523419,2023-11-30 14:04:50.523419,7aVPaTGFuIuL,T,9.659999999999998,4
999798,392,5430303,3tsxTIV3,Kx96faQ2fGBtOIQI59RBG,jM,52,2024-09-21 17:59:15.345200,2024-09-21 17:59:15.345200,2024-09-21 18:21:37.518946,2024-09-21 18:21:37.518946,Moil Crescent,Surcingle Drive,sT,26,1.9,w,2024-09-21 17:59:15.345200,2024-09-21 17:59:15.345200,RD,u9d0,9.659999999999998,10
999796,392,5430303,3tsxTIV3,Kx96faQ2fGBtOIQI59RBG,jM,52,2024-09-21 17:59:15.345200,2024-09-21 17:59:15.345200,2024-09-21 18:21:37.518946,2024-09-21 18:21:37.518946,Moil Crescent,Surcingle Drive,sT,26,1.9,w,2024-09-21 17:59:15.345200,2024-09-21 17:59:15.345200,RD,Kx96faQ2fGBtOIQI59RBG,9.659999999999998,10
